speech_id,previous_speech_id,subsequent_speech_id,hearing_id,conversation,text
2924018,2924017,2924019,19200,12,"    Thank you, Mr. Chairman. Thank you for the _x000D_
hearing again._x000D_
    Thank you, Madam Under Secretary, for being here today._x000D_
    I believe the United States should set an example on _x000D_
eradicating the scourge of modern day slavery and human _x000D_
trafficking worldwide, that we need to set that example. We _x000D_
have to be the example here at home so we can show our partners _x000D_
abroad that we have done the work ourselves that we need to._x000D_
    That is why I am concerned that right here in the United _x000D_
States, the National Human Trafficking Resource Center hotline _x000D_
received nearly four times as many calls in 2013, as recently _x000D_
as 2013, as they did in 2008, with calls rising from 5,748 to _x000D_
20,000, almost 21,000 calls in 2013 alone._x000D_
    During the last week's panel, the witness from Humanity _x000D_
United stated in his written testimony that estimates suggest _x000D_
that as many as 300,000 U.S. children are at risk of being _x000D_
trafficked into the commercial sex trade._x000D_
    I mentioned last week as well work that we have done in _x000D_
Colorado with the Colorado Organization for Victims Assistance. _x000D_
They are 100 percent funded right now, I believe, through the _x000D_
Office of Victims of Crime. They have done a lot of work with a _x000D_
number of victims of modern day slavery and continue to work as _x000D_
well as a subcontractee for the United States Committee on _x000D_
Refugees and Immigrants. And I think there is an issue that _x000D_
they are trying to work out right now through this committee as _x000D_
an OVC grantee and whether or not they can utilize the refugee _x000D_
and immigrant funding for OVC victims in the grantee office. So _x000D_
perhaps we could talk a little bit about some of those issues _x000D_
as well as we work through that and get your help with Justice _x000D_
on this._x000D_
    They have done a lot of work in terms of setting and _x000D_
meeting the metrics required to help assure funding is going _x000D_
toward victims of trafficking. Would you agree, though, that we _x000D_
need to do more here in the United States to increase our _x000D_
efforts to combat human trafficking so they would be a better _x000D_
example abroad?"
2924019,2924018,2924020,19200,12,    I understand.
2924020,2924019,2924021,19200,12,"    I understand. No, thank you. I understand._x000D_
    And are you familiar with the Tier 3 list of countries in _x000D_
the reports that talk about their responses to trafficking?"
2924021,2924020,2924022,19200,12,"    Sure. No problem._x000D_
    You know, these are the most persistent violators of U.S. _x000D_
antihuman trafficking laws and subject to U.S. sanctions under _x000D_
the Trafficking Victims Protection Act, including the _x000D_
withdrawal of nonhumanitarian, non-trade-related foreign _x000D_
assistance._x000D_
    There is a letter here from the White House dated September _x000D_
18, 2014. It mentions several nations whether it is Cuba, _x000D_
Russia, others in terms of Tier 3 sanctions._x000D_
    Could you talk about the economic impact that these _x000D_
sanctions have had on the targeted countries and how much U.S. _x000D_
assistance to these states has been blocked?"
2924022,2924021,2924023,19200,12,"    Maybe perhaps a few highlights. I mean, _x000D_
for instance, Cuba is listed here. Saudi Arabia is listed here. _x000D_
Just perhaps in Tier 3."
2924023,2924022,2924024,19200,12,"    If they have already been sanctioned for _x000D_
other causes and we are sanctioning them again under this, are _x000D_
they effective? Are they accomplishing what we are trying to _x000D_
do, or are there other things that we need to be doing?"
2924024,2924023,2924025,19200,12,"    Thank you, Mr. Chairman."
2924025,2924024,2924026,19200,12,    Senator Shaheen.
2924026,2924025,2924027,19200,12,"    Thank you, Mr. Chairman._x000D_
    Under Secretary Sewall, it is nice to see you back in the _x000D_
Government."
2924027,2924026,2924028,19200,12,"    Yes. We had an opportunity to work _x000D_
together at the Kennedy School, and I saw the great work that _x000D_
you did there._x000D_
    It was really hearing from students at the Kennedy School _x000D_
that I think first opened my eyes to the issue of trafficking _x000D_
in persons. I had not really been aware and it had not _x000D_
crystallized as something that was occurring in the prevalence _x000D_
that it does around the world until I listened to some of those _x000D_
young people talking about it._x000D_
    And so what more can we do? You have talked about the _x000D_
programs that the State Department is doing to address _x000D_
trafficking, but what more can we do to make people aware of _x000D_
the extent to which this is an issue and the need for all of us _x000D_
to be aware of it and to call attention if we see anything that _x000D_
we think contributes to trafficking?"
2924028,2924027,2924029,19200,12,"    Thank you._x000D_
    As we are talking about the products that we use in the _x000D_
developed world that often are available because of trafficked _x000D_
persons, are we addressing that issue as we are looking at the _x000D_
two major trade agreements that we are negotiating now, TTIP _x000D_
and the TTP, and can you talk about how we have addressed it in _x000D_
those agreements?"
2924029,2924028,2924030,19200,12,    Right. I appreciate that.
2924030,2924029,2924031,19200,12,"    That is great. And how are we working with _x000D_
our European allies to address this issue and to what extent is _x000D_
it more or less prevalent in Europe than in the United States _x000D_
or North America?"
2924031,2924030,2924032,19200,13,"    Well, thank you very much for the great _x000D_
work that you and the Department are doing."
2924032,2924031,2924033,19200,13,"    Thank you all._x000D_
    And thank you, Mr. Chairman and Senator Menendez, for _x000D_
organizing this hearing."
2924033,2924032,2924034,19200,13,"    Thank you._x000D_
    Senator Cardin."
2924034,2924033,2924035,19200,13,"    Thank you, Mr. Chairman._x000D_
    The title of this hearing, I think, really speaks to our _x000D_
mission, ``Ending Modern Slavery,'' the critical priority that _x000D_
this must be for our country, and the importance of U.S. _x000D_
leadership, because we know we are not going to make progress _x000D_
internationally if the United States does not maintain a very _x000D_
strong position._x000D_
    So I want to drill down a little bit on what Senator _x000D_
Shaheen said. I very much respect the work that you do and that _x000D_
your team does. It is critically important. You have been a _x000D_
voice for people around the world, and you have brought about _x000D_
significant improvements around the world. And we very much _x000D_
appreciate that._x000D_
    But as Senator Menendez said, there are certain _x000D_
opportunities that you have that you have really got to take _x000D_
advantage of. Senator Menendez mentioned Cuba. There is an _x000D_
opportunity there. We have their attention. And I must tell _x000D_
you, as things become more normal and trade starts, you lose _x000D_
that leverage._x000D_
    So I appreciate your answer to Senator Shaheen, and I agree _x000D_
with you that in the trade agreements we hope we will see _x000D_
stronger labor protections, greater emphasis on good governance _x000D_
and anticorruption efforts, and enforcement of these _x000D_
provisions. But it would give me a little bit more comfort if I _x000D_
knew your views on why Malaysia is a Tier 3 country and still a _x000D_
candidate for TPP. What changes can we expect to see _x000D_
implemented in Malaysia before the trade agreement is signed, _x000D_
or is there sufficient enforcement in the trade agreement being _x000D_
negotiated so that Malaysia will not be a Tier 3 country _x000D_
enjoying a trade agreement with the United States. What _x000D_
assurances can you give us?"
2924035,2924034,2924036,19200,14,"    I thank you for that._x000D_
    I just remind you that there are rumors going around here _x000D_
that we may be asked to vote on trade promotion authority _x000D_
within the next couple weeks. So there is not a lot of time to _x000D_
get back to us on this. Normally, we would put in trade _x000D_
promotion authority what we expect to be accomplished by the _x000D_
trade agreements. And I could be pretty specific as it relates _x000D_
to trafficking, and perhaps you will help me draft language to _x000D_
deal with compliance with the criteria that we use in the TIP _x000D_
Report that we could add to TPA. That might be helpful if the _x000D_
administration is so inclined. But I would like to have _x000D_
specific information on this."
